[0] 1:06	Heat. Heat.
[716] 41:21	you know. So,
[717] 41:24	um
[718] 41:26	the only the only uh the only I I would
[719] 41:30	say
[720] 41:32	if we're talking musical instruments,
[721] 41:35	um
[722] 41:38	the only thing that the elite might have
[723] 41:42	that say the underclasses wouldn't have
[724] 41:45	is perhaps a liar. Liars required wood
[725] 41:50	and pretty much a kind of a expertise to
[726] 41:54	to tune them. So um but the lower
[727] 41:58	classes had flutes, drums, cyrum,
[728] 42:02	you know. Um there were trumpets. The
[729] 42:06	upper class would have trumpets.
[730] 42:08	Definitely have trumpets. The lower
[731] 42:09	class would not.
[732] 42:10	>> A mud brick liar.
[733] 42:12	>> A mud brick liar.
[734] 42:15	It sound terrible, but you could do it.
[735] 42:21	Thomas Hall, the elites used Fender.
[736] 42:24	Penn peasants use Gibson.
[737] 42:28	Well, I mean, I use Epohone. So, hey,
[738] 42:30	what what can I say?
[739] 42:33	>> Uh, Luke's Andrews.
[740] 42:38	Once they did that, the teeth would have
[741] 42:40	been big enough to make it.
[742] 42:42	>> Uh, no. The teeth on a crocodile would
[743] 42:44	not be big enough. Um, no, they're about
[744] 42:48	that big. Yeah, they're um flutes would
[745] 42:53	have been made out of um wood.
[746] 42:58	Uh, small pieces of wood.
[747] 43:01	So, they would have carved flutes from
[748] 43:03	crocodile teeth. They're just not big
[749] 43:04	enough.
[750] 43:06	And frankly, they're not even
[751] 43:07	structurally strong enough for it.
[752] 43:17	>> Peasants.
[753] 43:21	No, elites use Fender. Peasants use
[754] 43:24	squire. Laugh out loud.
[755] 43:27	Bum papa. Epohone users unite. Yes.
[756] 43:31	Power to the people.
[757] 43:37	I use epohone.
[758] 43:45	Okay, this has gone off the rails really
[759] 43:47	nicely. Oh boy.
[760] 43:51	All right, next one here. Um, from Iron
[761] 43:56	Knight, he goes, "Hey, Dr. Folk. Hey,
[762] 44:00	Iron Knight. On your model of the Ark of
[763] 44:03	the Covenant, I notice you have
[764] 44:04	pomegranates engraved on the sides of
[765] 44:06	the ark. Why are there? And do you
[766] 44:09	believe there were pomegranates engraved
[767] 44:11	on the ark? No, I don't believe that
[768] 44:14	they were pomegranates engraved on the
[769] 44:16	ark. Here's the issue, though. Okay.
[770] 44:22	Um,
[771] 44:25	we know that there would have had to
[772] 44:27	have been something on the sides of the
[773] 44:30	ark.
[774] 44:32	for a couple reasons. One, it's
[775] 44:34	aesthetics.
[776] 44:36	Okay. Now, one of the things we have to
[777] 44:38	understand about ancient craftsman
[778] 44:41	is
[779] 44:43	they were really kind of rubbish at
[780] 44:46	making a completely flat surface.
[781] 44:50	Okay? You go and the Egyptian Museum and
[782] 44:53	you look at the boxes and one of the
[783] 44:56	things you notice is they're kind of
[784] 44:58	wonky. Okay? Now, some of that is
[785] 45:02	dehydration of the wood over millennia.
[786] 45:05	Some of it is just not so great
[787] 45:07	craftsmanship because they had not so
[788] 45:08	great tools. Okay. So,
[789] 45:13	um
[790] 45:15	so a lot of the use of decorative motifs
[791] 45:18	on the side of furniture was to mask the
[792] 45:22	fact that the surface isn't perfectly
[793] 45:24	flat.
[794] 45:26	In fact, if you see a surface that's
[795] 45:28	perfectly flat,
[796] 45:32	uh, Ron Wyatt chariot wheels, it's
[797] 45:35	probably a forgery.
[798] 45:37	Okay.
[799] 45:38	So,
[800] 45:42	uh, knowing then that there had to have
[801] 45:44	been something on the sides of the ark,
[802] 45:47	and the Bible doesn't tell us what was
[803] 45:48	put on the sides of the ark, it comes
[804] 45:52	down to then guesswork. And then it
[805] 45:55	guesswork then you're gonna have to go
[806] 45:58	okay what's possible
[807] 46:01	and
[808] 46:04	flat tire it's loud.
[809] 46:09	So you so is pomegranates possible? Yes
[810] 46:13	it's a possibility. We do know the
[811] 46:15	pomegranate motif was used in the
[812] 46:17	tabernacle.
[813] 46:19	So that's possible and it's how I would
[814] 46:22	say it. It's the least it's the most
[815] 46:25	conservative possibility
[816] 46:28	which is why we chose it. Okay.
[817] 46:32	There could have been writing on the
[818] 46:33	side. Okay. Stuff such as this is a holy
[819] 46:37	object of the Lord. Something like that.
[820] 46:41	It could have there could have been
[821] 46:42	>> Moses was here.
[822] 46:44	>> Yeah. Moses was here.
[823] 46:46	There could have been cherubam on the
[824] 46:48	side of the ark. That's possible, too.
[825] 46:51	In fact, that's probably the most likely
[826] 46:54	possibility.
[827] 46:55	But that's also you would also have to
[828] 47:00	u account for
[829] 47:03	um certain structural changes to the ark
[830] 47:05	2 to do that.
[831] 47:08	Um
[832] 47:10	message do not touch.
[833] 47:15	Well, it was permissible to touch the
[834] 47:17	ark under circum circumstances.
[835] 47:21	It's not it's not something that you
[836] 47:23	weren't allowed to touch.
[837] 47:25	It's you weren't allowed to touch it
[838] 47:30	if you weren't properly
[839] 47:33	um prepared for it.
[840] 47:37	Uh Mama says also almond blossoms. Yep.
[841] 47:41	Yep. Yeah, they could be. That's a
[842] 47:43	possibility, too. So, this is why we
[843] 47:45	chose the um this is why we chose
[844] 47:47	pomegranates. It's the most conservative
[845] 47:50	possibility
[846] 47:52	while acknowledging something had to we
[847] 47:55	have been on the side. So, I'm not
[848] 47:57	saying it is pomegranates. I'm just
[849] 48:00	saying that's the most conservative
[850] 48:02	possibility
[851] 48:04	while still acknowledging that there's
[852] 48:06	something on there.
[853] 48:09	So,
[854] 48:15	Uh, let's see what I see here.
[855] 48:31	There was some comment here. I saw now I
[856] 48:34	can't see it for some reason. Okay.
[857] 48:50	uh Ryan Cohen Cam goes just once. Well,
[858] 48:53	actually people had touched the ark of
[859] 48:54	the covenant. The Philistines touched
[860] 48:57	the ark. They lived. They hurt.
[861] 49:02	They suffered for it, but they lived.
[862] 49:06	Um
[863] 49:08	so people did touch the ark sometimes.
[864] 49:12	Um now in the case of say um Usuza,
[865] 49:17	Usuza was a special case because he had
[866] 49:20	done two
[867] 49:22	um
[868] 49:24	two offenses. Uh people who got zapped
[869] 49:28	usually it was because of a double
[870] 49:29	offense of some kind.
[871] 49:31	Um,
[872] 49:34	it was it's one of those things where
[873] 49:37	you just didn't get zapped for one
[874] 49:39	thing. Uh, you might have got a slap on
[875] 49:42	the wrist. And frankly, what happened to
[876] 49:44	the Philistines was kind of a slap on
[877] 49:46	the wrist,
[878] 49:48	but the people at bait shemesh also
[879] 49:51	looked into it and they got struck blind
[880] 49:56	and some of them killed.
[881] 49:58	Now, why did the guys at B Shemesh get
[882] 50:02	who are supposed to be Jews, why did
[883] 50:05	they get struck down? But the
[884] 50:07	Philistines, you know, they just they
[885] 50:10	just got uncomfortable seating for a few
[886] 50:12	few weeks. Um,
[887] 50:16	the reason why is the Philistines didn't
[888] 50:18	know better.
[889] 50:20	They had the ark. They looked into it.
[890] 50:24	They saw it was doing bad things and
[891] 50:25	they sent it on its way in the most
[892] 50:28	respectful way that they knew.
[893] 50:31	They put it on a cart, ox cart with two
[894] 50:34	milk cows that had never pulled a load.
[895] 50:38	Was really important that they didn't
[896] 50:40	pull a load because they're not ritually
[897] 50:42	defiled.
[898] 50:44	That was what sort of saved their bacon.
[899] 50:49	So
[900] 50:51	they, the Philistines, even though they
[901] 50:53	had touched the ark, they suffered a lot
[902] 50:55	less than the Israelites at
[903] 50:59	B Sheemesh, who saw the ark, recognized
[904] 51:02	the ark, knew what the ark was, popped
[905] 51:04	the lid off, and looked inside.
[906] 51:12	So not everyone who touched the ark got
[907] 51:14	killed. Not by a long shot.
[908] 51:17	But that doesn't make Hollywood movies.
[909] 51:19	>> It doesn't make good Hollywood movies.
[910] 51:21	Yes, I agree.
[911] 51:24	Okay, moving on.
[912] 51:28	Uh, next one here is from Messianic
[913] 51:30	Telmouth for $5. Thank you for the super
[914] 51:31	chat.
[915] 51:34	He says, "If the Egyptians didn't
[916] 51:36	consider virginity a priority, and they
[917] 51:39	didn't, did they have issues with
[918] 51:41	paternity, why or why not?"
[919] 51:45	Sometimes they did. There were issues of
[920] 51:47	paternity in ancient Egypt. It wasn't a
[921] 51:51	widespread problem though for a couple
[922] 51:53	of reasons. Uh
[923] 51:57	virginity was not considered a priority
[924] 52:01	but marriage was.
[925] 52:03	Okay.
[926] 52:06	So here's kind of the situation.
[927] 52:09	Um your first marriage was arranged in
[928] 52:13	all likelihood.
[929] 52:15	uh mom and dad is going to arrange a
[930] 52:18	good mating for you and that's your
[931] 52:19	first marriage and let's say that
[932] 52:22	doesn't work out. Okay,
[933] 52:25	then you got the option of remarage
[934] 52:28	and there was a lot of remarrying in
[935] 52:30	Egypt.
[936] 52:32	So if there's a lot of remarrying,
[937] 52:35	virginity doesn't become so much of an
[938] 52:37	issue.
[939] 52:39	But most children in Egypt were married
[940] 52:42	under wedlock or sorry were born under
[941] 52:44	wedlock. So
[942] 52:48	um so while
[943] 52:52	the pro there was promiscuity in Egypt
[944] 52:55	definitely was there no question about
[945] 52:57	it um a lot of children were still
[946] 53:00	married within wedlock
[947] 53:03	so paternity was not always so much an
[948] 53:07	issue. It was easy to track down parents
[949] 53:10	back then. Um I mean even those women
[950] 53:14	who were say workers of the night, okay?
[951] 53:19	Uh they had a limited clientele
[952] 53:24	and they had a limited clientele because
[953] 53:26	people didn't move around much. It's the
[954] 53:29	same customers night after night.
[955] 53:31	So,
[956] 53:36	um,
[957] 53:37	mama says here,
[958] 53:41	uh, monogamy within a married
[959] 53:43	relationship was probably much more
[960] 53:44	important than having never had
[961] 53:46	relations with anyone before. Yeah,
[962] 53:48	that's more or less it. Yeah, monogamy
[963] 53:51	within marriage was more important than
[964] 53:55	basically
[965] 53:57	um
[966] 53:59	never having relations with anyone
[967] 54:01	before. And that's sort of the attitude
[968] 54:03	within the within Egypt. So,
[969] 54:08	so um that's that's probably the best
[970] 54:11	way to to sum it up.
[971] 54:13	So, um,
[972] 54:17	lack of virginity did not mean
[973] 54:19	premarital sex. Okay, lack of virginity
[974] 54:22	means it just wasn't valued.
[975] 54:26	So, hope that helps. Thank you very much
[976] 54:29	for the question. Really appreciated.
[977] 54:35	Okay. And next one here
[978] 54:47	is from Messianic Telmet for $5. Thank
[979] 54:50	you for the super chat.
[980] 54:53	For which kingdom have we discovered
[981] 54:54	more detailed records about wars and
[982] 54:56	administration, Egypt or Assyria? Oh, no
[983] 54:59	question. Assyria?
[984] 55:02	Absolutely. We know much more about
[985] 55:04	Assyrian
[986] 55:06	um bureaucracy
[987] 55:08	wars.
[988] 55:10	Uh who won, who lost,
[989] 55:14	who were the combatants.
[990] 55:17	Uh
[991] 55:18	Assyria kept really good records of its
[992] 55:21	campaigns.
[993] 55:23	We have actually got more texts from
[994] 55:26	Mesopotamia than we do from Egypt. And
[995] 55:29	it's not a small number. It's a large
[996] 55:32	number. 90% of the texts that we have
[997] 55:36	from the ancient near east are from
[998] 55:39	Mesopotamia.
[999] 55:40	The remaining 10% are from Egypt. Okay.
[1000] 55:44	So, we know a lot about Assyrian
[1001] 55:47	governance. We know a lot about Assyrian
[1002] 55:51	uh wars, conquests,
[1003] 55:54	uh who won, who lost, that sort of
[1004] 55:57	thing. Uh we know what years it took
[1005] 56:00	place.
[1006] 56:01	So,
[1007] 56:04	so a lot of these were recorded in
[1008] 56:05	things such as um chronicles,
[1009] 56:09	uh historical prisms,
[1010] 56:12	uh
[1011] 56:13	uh
[1012] 56:15	votive texts that were placed behind
[1013] 56:18	temple walls. like they were actually
[1014] 56:20	some of these these texts were inscribed
[1015] 56:24	maybe in in rock or clay and then the
[1016] 56:27	clay was baked and it was placed behind
[1017] 56:30	a temple wall where it was sort of
[1018] 56:32	sealed in by the wall.
[1019] 56:35	So,
[1020] 56:37	so yeah, there was um we have a lot more
[1021] 56:40	detailed records uh about the wars and
[1022] 56:42	administration of Assyria than we do say
[1023] 56:45	of Egypt. And and again, it's not even
[1024] 56:48	it's not even a small difference. It's
[1025] 56:50	it's it it's a huge difference. So, hope
[1026] 56:53	that helps. Thank you for the question.
[1027] 56:55	Really appreciate it.
[1028] 57:01	Right. Next one here is also from
[1029] 57:02	Messianic Telmad for $5. Thank you for
[1030] 57:05	the super chat.
[1031] 57:07	Israelites and Philistines were fighting
[1032] 57:09	over the Shafala. Yep, they were. where
[1033] 57:13	the Syrians and Israelites fighting over
[1034] 57:15	the Bashan and kingdom expansion. Yep.
[1035] 57:18	They were doing that too. Now, um they
[1036] 57:23	weren't the the war was not as long and
[1037] 57:27	not as protracted and part of the reason
[1038] 57:30	why the Syrians at that point were a
[1039] 57:34	scattered group of city states. Okay.
