[0] 0:00	[Music] foreign
[1772] 3:23:02	historically with a date is the death of taharka
[1773] 3:23:09	I believe that was ins if my memory serves me right 664 BC
[1774] 3:23:15	but after then I could be wrong on that date but that's what comes to mind but the next date that we find in the
[1775] 3:23:23	Bible That's confirmed by date and by event
[1776] 3:23:29	is the march of Neko the second
[1777] 3:23:34	up through Canaan to join his ally
[1778] 3:23:40	um Asher uh Asher banapal II to help the Assyrians fight in 609 BC
[1779] 3:23:49	610 609 BC this is the this is the this is when the Egyptian Army marches
[1780] 3:23:55	through Kanan and is encountered you know Josiah's Army tries to stop
[1781] 3:24:02	Egypt's Army from reaching Assyria the Assyrians and Josiah gets killed in
[1782] 3:24:08	the process just the death of Josiah takes place in 609 610 BC and that's that's a hard day
[1783] 3:24:15	we can we that's pretty much a hard date so that one is chronologically confirmed
[1784] 3:24:22	as well as say an event that's confirmed now we do have other events that
[1785] 3:24:28	happened previously to that that we can confirm that happened but you know the
[1786] 3:24:33	dates on that get a little more slippery
[1787] 3:24:39	so a lot of this question is just going to boil down to what we mean by confirm
[1788] 3:24:46	um you know the earliest chronological time we can confirm and that's that's really what we're going to mean by what
[1789] 3:24:51	we mean by chronological time and confirmed that's going to cause this question a lot
[1790] 3:24:56	so that's that's how that's what we can sort of
[1791] 3:25:03	piece together here uh without getting unless we get Define
[1792] 3:25:08	our terms more specifically so anyway I hope that helped I know
[1793] 3:25:14	that's a bit of a vague answer but it's also the best we have as well but again there's lots of events in the
[1794] 3:25:21	Bible between those two say the sojourn of Terror and say the
[1795] 3:25:27	um death of Josiah that can be confirmed to have happened
[1796] 3:25:34	you know an example another example of this is the uh the attack of of johoram
[1797] 3:25:42	of the Kingdom of Israel against king measure and that's recorded in the moabite stone so we know that that
[1798] 3:25:48	battle took place because we have actually have a a secular Source an extra biblical source that confirms that
[1799] 3:25:55	it happened we don't have a date though we got a rough date but but there's going to be some wiggle room
[1800] 3:26:00	there so anyway I hope that helped uh thank
[1801] 3:26:06	you very much for the question is it is a good question but again it's gonna it's gonna come down to how we Define our terms on this one and sometimes
[1802] 3:26:13	questions are like that but we have to Define our terms more closely to get a better answer
[1803] 3:26:18	so anyway thank you very much for the question okay uh it's almost midnight I'm going
[1804] 3:26:23	to take a couple more questions and then call it a night Okay so
[1805] 3:26:38	uh yes uh is there any extra biblical question
[1806] 3:26:43	evidence of Jose the last king of Israel
[1807] 3:26:49	um I would have to look that up
[1808] 3:26:57	uh I for I think it was I don't think we have a lot of extra
[1809] 3:27:03	biblical evidence of Hosea um just double check my chronology here
[1810] 3:27:10	I don't think we have any extra biblical evidence of him
[1811] 3:27:19	yeah this is the Northern Kingdom of Israel uh 622. I I wonder if it is in
[1812] 3:27:27	say the shamanis or uh the records of shamani to the uh I think it's the
[1813] 3:27:33	that's the fifth or third don't check that
[1814] 3:28:01	Shelby needs of the fifth shamanese of the fifth yeah so I don't know if we
[1815] 3:28:07	have video froze okay we have it back
[1816] 3:28:13	we've got a disconnect here okay we back uh we just got a temporary
[1817] 3:28:20	disconnect uh okay yeah that happened on our end
[1818] 3:28:25	OBS disconnected to the stream but OBS is good it reconnected
[1819] 3:28:32	so uh so so the long and short is I'm not sure if we have any records any
[1820] 3:28:38	extra biblical evidence for Hosea so I'd have to look that up so anyway thank you
[1821] 3:28:44	very much for the question and I just don't know all right so
[1822] 3:28:50	let's go see if we got any other uh non-super chats here and we'll take I
[1823] 3:28:56	guess I'll say a couple more and then we're gonna call it a night because we're at midnight and I gotta go to work tomorrow
[1824] 3:29:04	so
[1825] 3:29:19	hmm okay yeah that's an interesting one okay
[1826] 3:29:32	um patui uh sumitos says go to Ben stanhope's Master's thesis page 31 for
[1827] 3:29:37	the ab Abdi minister of Hosea uh Bula okay that would that'd be very
[1828] 3:29:43	interesting so um again I'd have to look that one up but uh
[1829] 3:29:49	if they've got a bullet for him that would be fantastic
[1830] 3:30:00	okay so let's go up here and
[1831] 3:30:15	go up that way
[1832] 3:30:21	let's say we're only going to take maybe one or two more questions and that's it so these are probably going to be really
[1833] 3:30:27	really short ones
[1834] 3:30:39	all right here's um here's an interesting one
[1835] 3:30:44	uh uh I'm gonna take this one from bonbon
[1836] 3:30:52	is there any significance to the color of different shabties during the 30-day period
[1837] 3:30:58	I noticed some of them have kind of a cyan color While others are a deep blue okay what we're talking about here with
[1838] 3:31:04	the difference between cyan and deep blue is what's called feyans
[1839] 3:31:10	now Seance is a very very special kind of clay it's self-glazing
[1840] 3:31:20	we have the use of theons in Egypt going all the way back to the third Dynasty Egyptians loved fayons chaos is
[1841] 3:31:28	beautiful stuff I actually have uh and it comes a variety of colors
[1842] 3:31:35	I actually have here a little Scarab which is actually made of felons now
[1843] 3:31:43	it's a brown fans but fans comes in a large variety of colors
[1844] 3:31:48	the Egyptians adored blue fans because it
[1845] 3:31:55	it looked a lot like turquoise and Lapis okay
[1846] 3:32:01	so they adored this this Stone
[1847] 3:32:07	now that said
[1848] 3:32:13	um they didn't ascribe any particular meaning to the color of fiance they just
[1849] 3:32:19	loved it they absolutely adored it it was it was considered as I said a substitute for turquoise and Lapis
[1850] 3:32:28	now we do find shabties in a variety of colors you know we do find them uh as I
[1851] 3:32:34	said I've made of blue feyans we find them uh well as I said the more the cyan
[1852] 3:32:40	color and the dark blue we also find plain white ones too so there's plain
[1853] 3:32:45	white shabties as well we also find some shabties that are just made of ordinary
[1854] 3:32:50	clay so that made a fails at all that are painted afterwards
[1855] 3:32:56	the made of ordinary clay and just simply painted so there's a huge variety of of
[1856] 3:33:03	different shabbys and if you go to any sort of major egyptological Museum like the Bridge Museum or even though there's
[1857] 3:33:11	one in Amsterdam that's actually has a huge shabby collection you can just see all sorts of different
[1858] 3:33:19	kinds of shabty figurines and they're all across the board in different shapes
[1859] 3:33:24	colors sizes and there doesn't seem to be any particular significance to them
[1860] 3:33:31	other than that some are of higher quality than others like for example if you see a a shabty
[1861] 3:33:38	from a royal tomb they're gorgeous they're beautiful even if they're not decorated with color
[1862] 3:33:44	I saw there's one in the Bridge Museum I think from the tomb of Moses the fourth
[1863] 3:33:49	that is just White yes white and it's stunning it's it's
[1864] 3:33:54	the beautiful color It Was Made of Stone gorgeous shabty absolutely gorgeous
[1865] 3:34:01	shabdi no color on it at all though so
[1866] 3:34:08	there's there's a lot there that I think I mean you do get get some shoppies that
[1867] 3:34:14	have writing on them you know saying that hey I am a shabdi you know okay
[1868] 3:34:20	but there there's no significance to the color itself so when I thank you very much for the
[1869] 3:34:26	question it's an interesting question I'm going to take one more and then we're going to call this a night
[1870] 3:34:45	foreign
[1871] 3:34:50	I might end up taking another Bonbon one because I think we are out of questions though
[1872] 3:35:08	I already took BC's one which is uh whether they uh here is covered in
[1873] 3:35:13	plaster the answer was no
[1874] 3:35:27	ah
[1875] 3:35:35	okay I think this last one this will be probably our last question for the night
[1876] 3:35:42	as I see one here quickly from someone else
[1877] 3:35:47	foreign take that one then
[1878] 3:35:56	find it again
[1879] 3:36:04	um
[1880] 3:36:10	all right take this one here this will be our last non-super chat for the night
[1881] 3:36:16	and it's from bonbon and it's our last gonna be last non-super chapter of the night
[1882] 3:36:22	how did ancient Egyptians deal with overcrowding and overpopulation in their cities as well as transport congestion
[1883] 3:36:29	particularly in the waterways for goods okay now
[1884] 3:36:37	uh this is this is going to sound a little awful but this is sort of how
[1885] 3:36:43	they dealt with overcrowding and overpopulation which is starvation really that's how overcrowding and
[1886] 3:36:51	overpopulation in Egypt sort of got handled uh there wasn't really overpopulation in
[1887] 3:36:58	cities okay most of the population of Egypt was
[1888] 3:37:04	pretty distributed into say farming communities
[1889] 3:37:10	so there weren't these massive massive cities in Egypt there were some like the capital city
[1890] 3:37:17	was usually a lot more crowded than other cities but usually if you you had to be of a
[1891] 3:37:23	certain class to live in those big cities to begin with
[1892] 3:37:28	so if you had to be if you were of that certain say a noble class like for example if you lived in the capital city
[1893] 3:37:36	chances are you were a scribe an administrator priest Soldier
[1894] 3:37:42	you were you you had occupation you were well paid you could afford to live in a city
[1895] 3:37:50	if you were a farmer you didn't live in a city you lived out on on your plot of
[1896] 3:37:57	land if you were a nobleman you probably also
[1897] 3:38:02	were living on a plot of land because that was always the ideal for a
[1898] 3:38:08	noble person to live on a Plata land so you didn't get a lot of overcrowding
[1899] 3:38:15	in the cities because the amount of people that were needed to operate the
[1900] 3:38:21	city was sort of kept at an optimal level if people had say entered into the city
[1901] 3:38:28	to try to find say a better life well first of all there wasn't freedom of movement between places anyway in Egypt
[1902] 3:38:37	so if you were in a farming Community you couldn't just decide to move to a city that wasn't permitted
[1903] 3:38:43	you had to stay in that City and this was true even of of high ranks
[1904] 3:38:49	like if you were the hereditary governor of a province in Egypt you couldn't just
[1905] 3:38:55	pick up and move to a new province you were stuck
[1906] 3:39:01	everybody in Egypt was sort of stuck where they lived
[1907] 3:39:08	there was even times when say in some towns that there were guards
[1908] 3:39:13	that prevented you from leaving yeah armed guards like for example if
[1909] 3:39:21	you grew up in a Craftsman Village you couldn't just leave it was armed guards there that prevented
[1910] 3:39:27	you from leaving you were a resource of the king
[1911] 3:39:34	hey so you know this really did work to
[1912] 3:39:41	prevent overcrowding and overpopulation
[1913] 3:39:47	uh as far as transport congestion you know there were lots of waterways into Egypt
[1914] 3:39:54	all through Egypt though you didn't have large amounts of
[1915] 3:39:59	Transport now there was a vigorous trade that that moved Goods up and down the Nile
[1916] 3:40:05	you know especially from the Delta uh between the Delta and say Upper Egypt
[1917] 3:40:12	so there is actually uh there was actually a lot of of transfers going
[1918] 3:40:18	through there were a lot of canals um there was the occasional TR uh
[1919] 3:40:24	congestion transport congestion but um and and when that did happen it did
[1920] 3:40:31	happen on the waterways not say in say the towns
[1921] 3:40:37	um because they didn't have wheels not until second intermediate period so
[1922] 3:40:43	there wasn't any carts to be basically have congestion but of course once the cart got
[1923] 3:40:49	introduced to Egypt then you had you had some of that say donkey cart congestion
[1924] 3:41:03	but you didn't really you didn't get that until the New Kingdom really that's when you start seeing that sort of
[1925] 3:41:08	congestion okay
[1926] 3:41:18	okay we'll take that one as our last one because that's actually a really really good question
[1927] 3:41:26	okay but we'll just finish up this one so a lot of a lot of
[1928] 3:41:34	overcrowding and overpopulation was handled by Death essentially plague starvation
[1929] 3:41:40	and because everyone was living on knife edge agriculture starvation claimed a lot of people very very fast
[1930] 3:41:47	uh people would start dying of starvation within two weeks of the crop failure
[1931] 3:41:54	and just because they were on a on an SSA knife edge like 50 50 calories from starvation
[1932] 3:42:00	at all times we even see including the rich we even see say nobility had it
[1933] 3:42:07	like 35 percent of mummies which is your upper classes show evidence of chronic maltration
[1934] 3:42:14	malnutrition so this is not something that just
[1935] 3:42:19	happened to commoners that happened to the the elites as well
[1936] 3:42:24	so famine disease you know did it tooken just did its number on on the population
[1937] 3:42:32	this is one of the reasons why I say Egyptian population vacillates so much and it does vacillate a lot
[1938] 3:42:40	and that's because of the incidents of plagues that hit Egypt over and over and over and over again
[1939] 3:42:45	and famines we have to can't forget the fountains because every time there's a route there's a famine
[1940] 3:42:51	so anyway I hope that answers the question thank you very much for the question
[1941] 3:42:57	and going to take one more question and then we are going to call it a night and
[1942] 3:43:03	that's going to be BC's question he asks it at the very end here
[1943] 3:43:10	okay and this is going to be our last non-super chat of the night
[1944] 3:43:15	which is did everyone become owned by the King after he bought them with Joseph's grain
[1945] 3:43:23	that is an interesting question
[1946] 3:43:29	it became what happens seems to have happened
[1947] 3:43:34	and there is some textual evidence for this
[1948] 3:43:41	that when the famine occurred
[1949] 3:43:47	that the hicksauce government in the 15th Dynasty this is the dynasty that
[1950] 3:43:54	would have been Joseph's Dynasty they bought all the land
[1951] 3:44:01	all the land um
[1952] 3:44:10	given that it's also probably clear that they also
[1953] 3:44:17	had vassalage over all the people okay
[1954] 3:44:23	so owned by the king is kind of a broad
[1955] 3:44:28	statement here it doesn't seem to have been that they were owned as slaves
[1956] 3:44:35	but more that they now owed the king taxation
[1957] 3:44:41	and the hicksos weren't so much slave Keepers they did not they didn't care
[1958] 3:44:46	yeah they used corvae labor that was a kind of a taxation
[1959] 3:44:53	uh every King in Egypt and the ancient Aries had a kind of corvae Labor system
[1960] 3:44:59	again that's something we do normally find in the ancient near East
[1961] 3:45:05	however um it doesn't seem that the hicksauce
[1962] 3:45:11	enslaved anyone it just doesn't it wasn't there it wasn't their thing to enslave people
[1963] 3:45:17	they were interested in money they were interested in goods from Egypt
[1964] 3:45:23	that they could trade across the Mediterranean uh such that when uh ocmosa conquers
[1965] 3:45:32	avarus he finds ships at a varus that are heavily heavily Laden with loot
[1966] 3:45:40	all sorts of kinds of loot especially the hicksauce looted Egypt
[1967] 3:45:47	to trade it with other people in the Mediterranean essentially to get more money
[1968] 3:45:54	the Hicks us were interested in money they weren't interested in slaves so
[1969] 3:46:00	in getting the vaselage of the people of Egypt the hicksauce were essentially
[1970] 3:46:08	ensuring that they could tax them and heavily tax them they did
[1971] 3:46:16	this is one of the reasons why the 18th 17th Dynasty goes to war against the
[1972] 3:46:22	hicksauce is because the taxation the burden of Taxation is so high
[1973] 3:46:28	that the uh Kings of the thebin dynasty say
[1974] 3:46:34	enough's enough you know it's gonna be this you either fight them or this
[1975] 3:46:39	taxation is going to kill us foreign
[1976] 3:46:48	didn't own the people but they had vassalage and that vassalage gave them the right
[1977] 3:46:56	to tax and tax heavily they did
[1978] 3:47:02	so even though the people have said hey you know own us pixel says we'll just tax you
[1979] 3:47:10	you wish we owned you
[1980] 3:47:15	death and taxes laughs
[1981] 3:47:21	death and taxes
[1982] 3:47:30	yes well so anyway I hope that answers your question thank you very much that
[1983] 3:47:36	great great question it's a great question to end on uh because it does put into perspective what the hexas did
[1984] 3:47:43	and and why it it elicited such a reaction it did from say the thief and
[1985] 3:47:50	Dynasty so that's going to be our final question for the night
[1986] 3:47:55	uh we don't have any more Super chats so I think we're done anyway I want to thank everyone here who
[1987] 3:48:00	joined us tonight it was great to have you here tonight we had a lot of great questions I'm gonna again say that we've
[1988] 3:48:07	got uh we are right now working on both a Mana machine alert and a popcorn
[1989] 3:48:15	review and those should be coming up shortly so stay tuned for that in the upcoming
[1990] 3:48:21	weeks I want to thank everyone who gave us Super Chat tonight your super chats
[1991] 3:48:27	really really help us you know keep food on the table the lights on
[1992] 3:48:32	the Internet connected uh so we very very much appreciate all
[1993] 3:48:37	the support we get from our Super Chat supporters we also want to thank our patreon
[1994] 3:48:43	supporters who who without you know uh
[1995] 3:48:48	getting as nearly as much rewards as they should support keeping our equipment running and operating we can't
[1996] 3:48:55	do it without the patreon supporters and we really appreciate their their thankless support they don't get nearly
[1997] 3:49:01	enough thanks we also want to thank our regular subscribers who tune in to us uh who
[1998] 3:49:07	clicked on that subscribe button and the notification Bell to get all all our
[1999] 3:49:14	content we also want to thank those who leave comments and and likes because that
[2000] 3:49:20	feeds the algorithm so with that said I want to thank you very much for joining us tonight it was
[2001] 3:49:26	a great night and I'll see you next time on Ancient Egypt and the Bible good night everyone
[2002] 3:49:34	[Music]
